feature,log_odds_coefficient,odds_ratio,std_error,z_value,p_value,abs_log_odds
major_te,0.7061554882928334,2.026186567666482,0.020981676933114465,33.65581743270191,2.563109990343578e-248,0.7061554882928334
Intercept,0.43520408607315697,1.5452783965721262,0.019524935770623603,22.28965519712217,4.6556384640554574e-110,0.43520408607315697
numconnections,0.3109577887124507,1.3647316128917704,0.01946279972089178,15.977032758481405,1.8473256221305888e-57,0.3109577887124507
school_te,0.2585618415328828,1.2950662362577474,0.025006788964794708,10.339665836221267,4.661601712534141e-25,0.2585618415328828
user_country_te,0.113205657148449,1.1198622169381913,0.02078267184401788,5.447117579399894,5.119262442221909e-08,0.113205657148449
entry_job_year,-0.09718742670037188,0.9073859218453068,0.019814526313410862,-4.904857434547578,9.349522141522904e-07,0.09718742670037188
prestige,-0.0003673199688576121,0.9996327474848629,0.02020736672369858,-0.01817752772442292,0.9854972299531384,0.0003673199688576121
university_country_te,-2.932863940025458e-14,0.9999999999999707,316.2277661369707,-9.27453011433259e-17,0.9999999999999999,2.932863940025458e-14
degree_te,-2.932863940025458e-14,0.9999999999999707,316.22776624339593,-9.274530111211282e-17,0.9999999999999999,2.932863940025458e-14
