major,2024,2025,avg_rate
Business,0.6890756302521008,0.7076923076923077,0.6983839689722042
Engineering,0.7070654976792161,0.6684210526315789,0.6877432751553976
Economics,0.6479690522243714,0.6423841059602649,0.6451765790923181
Mathematics,0.6162790697674418,0.6,0.6081395348837209
Missing,0.4481737413622902,0.4827586206896552,0.4654661810259727
